gene_id	gene_name	gene_type	seqnames	start	end	strand	scr_1	scr_2	Elf3kd_1	Elf3kd_2
12686	ENSMUSG00000064299.6	4921528I07Rik	lncRNA	chr9	114237697	114317028	-	0.005282679721872	0.00145138985556875	0.00236837544678826	0.00414261396152974
12687	ENSMUSG00000064302.13	Clasp1	protein_coding	chr1	118389058	118612678	+	0.837710752446448	0.525447557951362	1.0523508840572	1.08216941164521
12688	ENSMUSG00000064307.13	Lrrc51	protein_coding	chr7	101912984	101933895	-	0.0160329114826006	0.0220248115598728	0.0168468980951257	0.0123483019531869
12689	ENSMUSG00000064317.5	Gm10146	processed_pseudogene	chr10	78393320	78393628	+	0.136065021109035	0.311526538506831	0.228756809134528	0.0762146818604165
12690	ENSMUSG00000064326.13	Siva1	protein_coding	chr12	112644679	112649149	+	4.71113720739269	5.40497847381973	3.53599003912316	3.7758151515331
12691	ENSMUSG00000064337.1	mt-Rnr1	Mt_rRNA	chrM	70	1024	+	825.443157209634	785.705197269532	665.5019947487	677.993666610514
12692	ENSMUSG00000064338.1	mt-Tv	Mt_tRNA	chrM	1025	1093	+	1.84888352212865	7.3373662363609	1.38151171006735	3.45207676661886
12693	ENSMUSG00000064339.1	mt-Rnr2	Mt_rRNA	chrM	1094	2675	+	4521.8522029592	3551.3216721269	2356.35390857767	2363.70006458247
12694	ENSMUSG00000064340.1	mt-Tl1	Mt_tRNA	chrM	2676	2750	+	347.157030344192	178.934108009383	205.02380540486	211.267098117075
12695	ENSMUSG00000064341.1	mt-Nd1	protein_coding	chrM	2751	3707	+	6702.04031351567	5338.32241353636	6160.35291294913	5844.66350890412
12696	ENSMUSG00000064342.1	mt-Ti	Mt_tRNA	chrM	3706	3774	+	26.8088110708654	11.2882557482475	12.778983318123	14.1535147431373
12697	ENSMUSG00000064343.1	mt-Tq	Mt_tRNA	chrM	3772	3842	-	40.4113112693833	11.7881642170985	17.1110093232627	13.7491286076191
12698	ENSMUSG00000064344.1	mt-Tm	Mt_tRNA	chrM	3845	3913	+	21.5703077581676	8.18398541747947	6.21680269530306	8.97539959320905
12699	ENSMUSG00000064345.1	mt-Nd2	protein_coding	chrM	3914	4951	+	2456.24681074223	2061.36503699105	2698.61326761942	2539.80040090407
12700	ENSMUSG00000064346.1	mt-Tw	Mt_tRNA	chrM	4950	5016	+	0.952455147763244	0.290758102606376	0.355843925320377	0.35566851534861
12701	ENSMUSG00000064347.1	mt-Ta	Mt_tRNA	chrM	5018	5086	-	244.977066682046	109.496080758001	144.713351629555	119.441856125013
12702	ENSMUSG00000064348.1	mt-Tn	Mt_tRNA	chrM	5089	5159	-	1.79605827863926	2.4672901849741	1.67754993365321	1.67672300092916
12703	ENSMUSG00000064349.1	mt-Tc	Mt_tRNA	chrM	5192	5257	-	661.502079855752	300.840698964449	362.402402590128	350.306128501816
12704	ENSMUSG00000064351.1	mt-Co1	protein_coding	chrM	5328	6872	+	5133.85538771283	3562.39878013631	4568.4552195775	4270.14652035466
12705	ENSMUSG00000064352.1	mt-Ts1	Mt_tRNA	chrM	6870	6938	-	10.1688593717076	8.46619181118565	7.59831440537041	8.97539959320905
12706	ENSMUSG00000064353.1	mt-Td	Mt_tRNA	chrM	6942	7011	+	0.911044054382233	0.556232891942632	1.70186225153224	0.680409333710385
12707	ENSMUSG00000064354.1	mt-Co2	protein_coding	chrM	7013	7696	+	17.8247169820055	9.91812924527576	17.7432221386688	14.5725149831852
12708	ENSMUSG00000064355.1	mt-Tk	Mt_tRNA	chrM	7700	7764	+	1.96443874226169	2.99844293312825	1.10089214395992	1.46713262581302
12709	ENSMUSG00000064356.3	mt-Atp8	protein_coding	chrM	7766	7969	+	8.36096095228621	8.98055814454176	7.17297213010337	8.32579697013102
12710	ENSMUSG00000064357.1	mt-Atp6	protein_coding	chrM	7927	8607	+	26.2541460142268	19.2746966901327	25.661580014501	24.7859111843234
12711	ENSMUSG00000064358.1	mt-Co3	protein_coding	chrM	8607	9390	+	17.876476183306	14.5579574132572	16.8569129987017	15.6494146753389
12712	ENSMUSG00000064359.1	mt-Tg	Mt_tRNA	chrM	9391	9458	+	9.69514045932138	6.01478701809608	6.66012361719034	6.65684057085309
12713	ENSMUSG00000064360.1	mt-Nd3	protein_coding	chrM	9459	9806	+	19.2028132961143	12.7196195895239	12.1151012499566	14.8150798871724
12714	ENSMUSG00000064363.1	mt-Nd4	protein_coding	chrM	10167	11544	+	1085.69788192027	878.588636287059	1493.5506041838	1373.75608018756
12715	ENSMUSG00000064364.1	mt-Th	Mt_tRNA	chrM	11546	11612	+	3.49233554179856	3.48909723127651	1.77921962660189	1.77834257674305
12716	ENSMUSG00000064365.1	mt-Ts2	Mt_tRNA	chrM	11613	11671	+	18.0638045265443	19.8517601089871	18.22166307244	16.1890496641436
12717	ENSMUSG00000064366.1	mt-Tl2	Mt_tRNA	chrM	11671	11741	+	23.3487576223104	16.7227445870467	14.0914194426869	19.7853314109641
12718	ENSMUSG00000064367.1	mt-Nd5	protein_coding	chrM	11742	13565	+	1311.12582747738	1197.90870926299	1733.62592808928	1630.04148738601
12719	ENSMUSG00000064368.1	mt-Nd6	protein_coding	chrM	13552	14070	-	1458.69057494891	1353.52724021342	1901.43484101482	1791.78245226319
12720	ENSMUSG00000064369.1	mt-Te	Mt_tRNA	chrM	14071	14139	-	193.82462256982	145.618499152393	260.760335275212	244.752242753278
12721	ENSMUSG00000064370.1	mt-Cytb	protein_coding	chrM	14145	15288	+	3624.58598063601	2820.85116557817	4595.73830511603	4295.37411987811
12722	ENSMUSG00000064371.1	mt-Tt	Mt_tRNA	chrM	15289	15355	+	24.1288637433355	22.6791320032973	11.7428495355725	12.0927295218528
12723	ENSMUSG00000064372.1	mt-Tp	Mt_tRNA	chrM	15356	15422	-	82.2286277568934	81.7030268323917	70.8129411387551	59.7523105785665
12724	ENSMUSG00000064373.12	Selenop	protein_coding	chr15	3268547	3280508	+	13.9378086634308	7.95132617090002	37.218579206885	38.6093472420293
12725	ENSMUSG00000064380.1	Gm26448	snoRNA	chr9	120129351	120129553	+	0.622396433191823	1.52000275421947	0.348797510957598	0.464834099267491
12726	ENSMUSG00000064390.1	Rnu73b	snoRNA	chr3	86140618	86140688	-	2.69408741795889	1.64486012331607	1.00652996019192	0.670689200371665
12727	ENSMUSG00000064437.1	Snord49b	snoRNA	chr11	62603079	62603150	+	2.6561425247482	1.89197525921332	0.661568987919575	1.65310718401467
12728	ENSMUSG00000064441.1	Snord37	snoRNA	chr10	81178950	81179013	+	1.66301692466598	3.04603726540013	2.6095221190161	2.60823577922314
12729	ENSMUSG00000064451.1	Snora23	snoRNA	chr7	110046364	110046547	+	0.343508413947399	1.67781724782696	0.256674306788469	0.64136945390733
12730	ENSMUSG00000064525.1	Gm26440	snoRNA	chr14	57697809	57697937	+	2.61925165634892	2.69859863981543	4.03660452785303	2.0173073604929
12731	ENSMUSG00000064602.1	Snora41	snoRNA	chr1	63179004	63179135	+	2.87917739323851	4.24817563655423	4.12344334836895	3.40464365074166
12732	ENSMUSG00000064612.2	Gm26457	snoRNA	chr1	63178677	63178754	+	2.44917037996263	0.996884923221861	0.305009078846038	0.914576182324998
12733	ENSMUSG00000064637.1	Snora20	snoRNA	chr17	12922790	12922917	+	0.329984460642384	1.05771845200115	0.924633821698618	0.18483560640164
12734	ENSMUSG00000064647.1	Gm23301	snoRNA	chr18	75001455	75001519	+	3.27406457043615	5.69704157294368	4.03660452785303	3.66783156453254
12735	ENSMUSG00000064672.1	Gm22806	snoRNA	chr13	51648199	51648334	+	0.93128947781295	1.70578086862407	0.52190442380322	1.2171766969708
12736	ENSMUSG00000064778.1	Snord59a	snoRNA	chr10	128084143	128084216	+	1.72224766444861	1.3143859432891	0.321721905084177	0.321563315246689
12737	ENSMUSG00000064844.1	Gm26202	snoRNA	chr18	75001880	75001944	+	2.94665811339254	3.5981315197539	5.87142476778623	4.40139787743905
12738	ENSMUSG00000064871.1	Snord58b	snoRNA	chr18	75001058	75001123	+	1.6118471731378	4.1332382585891	0.722636894496766	2.52798237063166
12739	ENSMUSG00000064901.1	Snora21	snoRNA	chr11	97781639	97781775	-	0.462220880532162	1.55213516538404	0.690755855033674	1.38083070664755
12740	ENSMUSG00000064917.1	Gm22574	TEC	chr13	86044989	86045048	-	1.42061106785026	3.90305791973305	2.3883761767266	2.3871988487805
12741	ENSMUSG00000064918.2	Gm22571	snoRNA	chr9	64175873	64175942	+	2.42945081168596	9.17784271705343	3.74409695337093	1.70102333427596
12742	ENSMUSG00000064919.1	Gm22572	snRNA	chr2	25208623	25208727	+	0.805923586568899	1.29163695580909	1.35494417718144	0.902850846654165
12743	ENSMUSG00000064925.1	Snora62	snoRNA	chr9	120130415	120130563	+	1.13264936490764	0.648311985541244	0.793435779430571	0.475826797560979
12744	ENSMUSG00000064984.1	Snord73a	snoRNA	chr3	86138791	86138858	-	2.50197173143777	2.29134743546517	1.75266410978693	0.700720060089799
12745	ENSMUSG00000064994.1	Gm22422	snoRNA	chr16	56035753	56035887	-	0.156373233214861	0.286418429433146	0.175266410978693	0.17518001502245
12746	ENSMUSG00000065036.1	Gm22362	snoRNA	chr6	131380273	131380406	-	0.157548971810461	0.14428597572948	0.176584203542443	0.352994315985087
12747	ENSMUSG00000065037.1	Rn7sk	misc_RNA	chr9	78175303	78175633	-	6.22270696538653	2.90758102606376	4.27012710384453	4.62369069953193
12748	ENSMUSG00000065126.1	Snord104	snoRNA	chr11	106500993	106501062	+	2.42945081168596	3.05928090568448	5.10558675459672	7.82470733766943
12749	ENSMUSG00000065147.1	Snora31	snoRNA	chr14	75847905	75848034	+	4.7105921261469	8.0330378115436	2.91295492355286	4.36727851404805
12750	ENSMUSG00000065162.1	Gm23645	snRNA	chr11	106260206	106260313	+	0.391663799080212	0.358692238729361	0.219492514683597	1.31630590727149
12751	ENSMUSG00000065208.1	Gm24616	snoRNA	chr16	23111617	23111755	+	1.51840675730372	3.89363024359843	1.19130357607257	1.36081866742077
12752	ENSMUSG00000065219.1	Snord32a	snoRNA	chr7	45127382	45127464	-	5.11073493921741	3.51037221439405	4.58257542851608	2.86269780646442
12753	ENSMUSG00000065236.1	n-R5s197	rRNA	chr3	88906510	88906628	+	0.887881917406414	0.325254826644421	0.19903134806055	0.397866474796751
12754	ENSMUSG00000065258.1	Gm23969	snoRNA	chr2	26911261	26911334	+	4.01857788371341	7.09768409376112	2.89549714575759	6.75282962018047
12755	ENSMUSG00000065304.1	Gm23245	snoRNA	chr5	129789539	129789673	+	0.625492932859444	2.72097507961489	0.52579923293608	0.700720060089799
12756	ENSMUSG00000065341.1	Gm25579	snRNA	chr7	126567044	126567149	-	0.598686092879753	0.182762235924008	1.11836662243547	2.012067601115
12757	ENSMUSG00000065360.1	Gm24412	snoRNA	chr7	97521808	97521916	+	0.388037282422062	0.888427535741705	0.43492035316935	0.434705963203857
12758	ENSMUSG00000065431.1	Mir186	miRNA	chr3	157544279	157544349	+	2.99343046439877	1.91900347720208	8.0522396815354	3.01810140167249
12759	ENSMUSG00000065434.1	Mir7-1	miRNA	chr13	58392779	58392886	-	2.34998279448127	1.97280731301149	4.60934280835554	4.60707067545022
12760	ENSMUSG00000065581.1	Mir194-1	miRNA	chr1	185313319	185313385	+	2.2223953447809	1.45379051303188	2.13506355192226	2.13401109209166
12761	ENSMUSG00000065591.1	Gm22753	snRNA	chr11	23479561	23479667	-	1.58143496232388	2.53453289441784	1.32937919270632	1.10726990627398
12762	ENSMUSG00000065599.2	Mir23b	miRNA	chr13	63300484	63300557	+	0.287041277408101	0.525754377315639	1.93033143050506	2.25094320672682
12763	ENSMUSG00000065611.1	Mir23a	miRNA	chr8	84208518	84208592	+	0.28316234122691	0.777974382649493	3.49111742949451	1.90330719024392
12764	ENSMUSG00000065637.1	Gm26397	snoRNA	chr8	126944847	126944980	-	0.630195887241846	3.03000549031908	0.882921017712214	0.352994315985087
12765	ENSMUSG00000065642.1	Snora69	snoRNA	chrX	37082912	37083042	-	0.805923586568899	0.147615652092468	1.26461456536934	0.722280677323332
12766	ENSMUSG00000065651.1	Gm25973	snoRNA	chr17	36842226	36842352	-	0.166301692466598	0.152301863270006	0.186394437072579	0.372605111317592
12767	ENSMUSG00000065669.1	Gm22581	snoRNA	chr3	96724265	96724400	-	0.93128947781295	0.852890434312036	1.04380884760644	0.521647155844629
12768	ENSMUSG00000065676.1	Snord42b	snoRNA	chr11	78183056	78183124	-	2.46517802950487	1.12882557482475	0.345377927516837	1.72603838330943
12769	ENSMUSG00000065715.1	Snord7	snoRNA	chr11	83294304	83294400	+	1.09135485681205	0.999480977709418	0.733928095973278	0.24452210430217
12770	ENSMUSG00000065725.1	Gm26165	snoRNA	chr2	144261589	144261726	-	0.458847005491782	0.700366232555504	0.17142846037332	0.685375825197322
12771	ENSMUSG00000065734.1	Snord49a	snoRNA	chr11	62603450	62603521	+	6.78791978546763	5.13536141786473	5.62333639731639	6.61242873605867
12772	ENSMUSG00000065738.1	Gm24494	snoRNA	chr3	153911610	153911690	-	2.61925165634892	4.7975086930052	1.76142743033587	3.52111830195124
12773	ENSMUSG00000065752.1	Gm23344	snoRNA	chr9	64175048	64175115	+	1.25098586571889	2.57776586489832	1.75266410978693	0.3503600300449
12774	ENSMUSG00000065765.1	Gm23851	snRNA	chr6	124964285	124964387	+	0.821726009834956	1.12882557482475	1.15125975838946	0.460276902215849
12775	ENSMUSG00000065818.1	Snord35a	snoRNA	chr7	45126346	45126435	-	2.58982186245736	8.84035309722307	5.0138009253006	2.90129597913586
12776	ENSMUSG00000065847.1	Gm25188	snoRNA	chr3	86100534	86100655	+	0.173173663229681	0.158595328694387	0.194096686538388	0.194001008371969
12777	ENSMUSG00000065878.1	Snord34	snoRNA	chr7	45126601	45126670	-	8.50307784090084	13.0714729606519	4.08446940367737	7.14429800395904
12778	ENSMUSG00000065939.1	Snora2b	snoRNA	chr15	98526346	98526482	-	0.308147253688108	1.12882557482475	0.690755855033674	0.172603838330943
12779	ENSMUSG00000065947.3	mt-Nd4l	protein_coding	chrM	9877	10173	+	14.4412794025724	14.068370086245	9.4418857752238	13.3231503317074
12780	ENSMUSG00000065954.11	Tacc1	protein_coding	chr8	25154552	25256588	-	0.0765989155057546	0.0806825524050034	0.0695115559163997	0.0784495237605926
12781	ENSMUSG00000065979.12	Cpped1	protein_coding	chr16	11803721	11909445	-	0.510155027312029	0.703535382470893	0.542469799967234	0.54553287603535
12782	ENSMUSG00000065990.12	Aurkaip1	protein_coding	chr4	155831272	155833130	+	17.604528893695	17.8783370238795	17.7849185108186	18.6731713321993
12783	ENSMUSG00000065999.13	Zfp985	protein_coding	chr4	147553277	147585198	+	0.000656433484251476	0.0012023454636146	0.00588595572097238	0.00808919965361646
12784	ENSMUSG00000066000.12	Zfp979	protein_coding	chr4	147611937	147642513	-	0.0555100429524497	0.0646446095472967	0.102926598493374	0.0982694799079363
12785	ENSMUSG00000066026.14	Dhrs3	protein_coding	chr4	144892827	144928209	+	0.162268939876684	0.342776043635667	0.0902734462064244	0.105488253916351
12786	ENSMUSG00000066036.14	Ubr4	protein_coding	chr4	139352609	139489588	+	2.15216940133439	1.94941804110608	2.4799213847746	2.34605837652548
12787	ENSMUSG00000066037.14	Hnrnpr	protein_coding	chr4	136310942	136359447	+	1.31240680869816	1.60665356580098	1.37558748708633	1.3560352516328
12788	ENSMUSG00000066042.4	Med18	protein_coding	chr4	132458731	132463921	-	0.973009093148501	0.765382889751119	0.384640543554396	0.461341126267215
12789	ENSMUSG00000066043.13	Phactr4	protein_coding	chr4	132355923	132422489	-	0.908156239349414	0.861974641233396	0.621665741720357	0.616069632495951
12790	ENSMUSG00000066057.7	Gm1976	lncRNA	chr17	94759944	94834799	-	0.0257533794545829	0.0246108254373656	0.022903694238108	0.0181884854285549
12791	ENSMUSG00000066058.11	Cldn19	protein_coding	chr4	119255414	119262438	+	0.00596640468416611	0.0355168639003802	0.00334363597254341	0.0133679510324649
12792	ENSMUSG00000066071.6	Cyp4a12a	protein_coding	chr4	115299046	115332815	+	0.0136512272059407	0.00340964223495291	0.31157550368305	0.316983021052793
12793	ENSMUSG00000066107.6	Gm12666	protein_coding	chr4	92190744	92191749	-	1.10503751471835	1.31752477539247	0.934754191886364	0.654005389417146
12794	ENSMUSG00000066108.7	Muc5b	protein_coding	chr7	141839070	141873084	+	0.0110887351829907	0.0118477900338813	0.040047349506862	0.0248447225397865
12795	ENSMUSG00000066116.3	Gm10154	processed_pseudogene	chr4	83505185	83505538	-	1.89951394908024	2.77249794156675	2.59473729114632	3.79043896527329
12796	ENSMUSG00000066129.15	Kndc1	protein_coding	chr7	139894696	139941537	+	0.000894686844891927	0.00122905369902569	0.000501391923125999	0.000501144766614895
12797	ENSMUSG00000066148.3	Prpf4	protein_coding	chr4	62408797	62426990	+	2.06856526127749	2.51254124261824	1.40581137187252	1.4193115052113
12798	ENSMUSG00000066149.11	Cdc26	protein_coding	chr4	62383654	62408642	-	0.488043689449359	0.40472019868957	0.496256167342905	0.519496937457723
12799	ENSMUSG00000066150.12	Slc31a1	protein_coding	chr4	62360727	62391769	+	2.50770437557792	2.03139147802527	2.51713551993103	2.49774579630714
12800	ENSMUSG00000066151.11	Fkbp15	protein_coding	chr4	62300342	62360548	-	0.53841574758287	0.57755610747935	0.544564261092221	0.47333461986832
12801	ENSMUSG00000066152.11	Slc31a2	protein_coding	chr4	62262562	62298411	+	0.417922939951347	0.190032144385266	0.545066853390403	0.514677115183813
12802	ENSMUSG00000066175.2	2510046G10Rik	lncRNA	chr7	126648543	126649594	-	0.518367597070005	0.566023861020595	0.782111767354968	1.13908679606415
12803	ENSMUSG00000066176.3	Gm12511	lncRNA	chr4	55563265	55599296	+	0.00639710654044309	0.0106519579095894	0.0208582157108223	0.0117269627885473
12804	ENSMUSG00000066178.3	6030445D17Rik	lncRNA	chr4	136462250	136463980	+	0.484485855509627	0.177480090377071	0.339388714900938	0.393496842992624
12805	ENSMUSG00000066191.12	Anks6	protein_coding	chr4	47015669	47057427	-	0.114409574720543	0.106156856945659	0.111359940995419	0.0961270861685046
12806	ENSMUSG00000066196.11	Spag8	protein_coding	chr4	43651335	43653594	-	0.10203370772851	0.0169898492890844	0.051982512330998	0.0207827552129334
12807	ENSMUSG00000066232.4	Ipo7	protein_coding	chr7	110018274	110056609	+	14.8910964651444	13.0378102422664	13.5884389043431	13.9515950422429
12808	ENSMUSG00000066233.6	Tmem42	protein_coding	chr9	123021326	123023705	+	0.625361471545266	0.871174340217843	0.819383363978574	0.700572788114161
12809	ENSMUSG00000066235.7	Pomgnt2	protein_coding	chr9	121981606	121997110	-	0.732525489030503	0.634964385838924	0.854355925962702	0.743407759828887
12810	ENSMUSG00000066245.5	Gm10156	processed_pseudogene	chr7	107863039	107863500	+	0.318173736996832	0.832539469501988	0.815121876655788	0.407360034932899
12811	ENSMUSG00000066270.3	Gm10157	processed_pseudogene	chr9	118837613	118837955	-	1.40918802563802	1.90778123464534	1.0987461553752	1.57866902426664
12812	ENSMUSG00000066278.6	Vps37b	protein_coding	chr5	124004641	124032270	-	1.47585905338738	1.97533240043531	1.4102129921108	1.40017203219218
12813	ENSMUSG00000066306.13	Numa1	protein_coding	chr7	101934111	102014964	+	4.46691368768803	3.24497737131669	3.48162206803387	3.37916102197078
12814	ENSMUSG00000066324.2	Impad1	protein_coding	chr4	4762484	4793355	-	9.083172081309	6.0415259612345	3.50258036745007	3.70996214251133
12815	ENSMUSG00000066357.6	Wdr6	protein_coding	chr9	108572311	108578739	-	9.74355096555933	12.5595016001698	10.8659721589273	10.6743712887404
12816	ENSMUSG00000066361.3	Serpina3c	protein_coding	chr12	104146382	104153870	-	0.00559669157339513	0.00512554347543291	0.00313644485458666	0.00626979754620948
12817	ENSMUSG00000066362.5	Rps13-ps1	processed_pseudogene	chr8	87047689	87048226	+	0.741389668091315	0.821919552619141	0.393615068231479	0.524561385765548
12818	ENSMUSG00000066366.14	Serpina1a	protein_coding	chr12	103853589	103863562	-	0.147075195784157	0.0230903857679986	0.348529375566975	0.414263057684694
12819	ENSMUSG00000066389.1	Rpl31-ps1	processed_pseudogene	chr12	91890896	91891273	-	0.0555809370047516	0.101803897994805	0.0622962840083419	0.186796726893965
12820	ENSMUSG00000066392.12	Nrxn3	protein_coding	chr12	88722876	90334935	+	0.000129982917813749	3.57121571332454e-05	0.00037878773410264	0.000174738929627327
12821	ENSMUSG00000066406.15	Akap13	protein_coding	chr7	75455534	75754609	+	0.378478908570676	0.203658514975822	0.366096561296255	0.382555782634464
12822	ENSMUSG00000066407.3	Gm10263	processed_pseudogene	chr13	73317844	73318143	+	0.420481871253338	0.385084309806438	0.235642465596772	0.235526307822826
12823	ENSMUSG00000066415.4	Msl2	protein_coding	chr9	101074101	101104800	+	1.92755898955128	1.7752923141646	1.1406618233518	1.25785630513693
12824	ENSMUSG00000066440.5	Zfyve26	protein_coding	chr12	79232346	79296304	-	1.59617174642508	0.492067560369526	1.38399574406869	1.29008941611251
12825	ENSMUSG00000066441.14	Rdh11	protein_coding	chr12	79174337	79192293	-	3.46821827697438	3.60267360305648	3.79177108527785	3.76506300943773
12826	ENSMUSG00000066442.17	Mthfs	protein_coding	chr9	89210676	89377713	+	0.0051432589383337	0.00229769868616185	0.00421805331833275	0.00379437666116623
12827	ENSMUSG00000066456.14	Hmgn3	protein_coding	chr9	83109948	83146685	-	0.00285189499017222	0.00626835117903612	0.00831080621512055	0.00958466478468912
12828	ENSMUSG00000066457.6	S100a11-ps	processed_pseudogene	chr12	73961142	73961447	+	0.755718510684279	0.440427027554576	0.847025212401947	0.384821672344398
12829	ENSMUSG00000066475.6	Gm10268	processed_pseudogene	chr18	38244828	38245382	+	0.189115643057684	0.311751467415501	0.508715503346099	0.296604429767253
12830	ENSMUSG00000066478.3	Gm5745	processed_pseudogene	chr9	73175429	73175741	-	1.47752657537631	1.2301304341039	2.33351497181247	1.57998898164479
12831	ENSMUSG00000066487.3	Gm5786	processed_pseudogene	chr12	59081019	59081900	+	6.75475569037996	7.77621159320253	4.63849221155416	5.8618692881519
12832	ENSMUSG00000066491.4	Cox6c2	processed_pseudogene	chr12	56373593	56373823	-	15.7610621408126	17.6047710299843	19.0948944621917	24.1885518134042
12833	ENSMUSG00000066537.5	Vmn2r57	protein_coding	chr7	41395945	41448696	-	0.00158889979342885	0.00254649662383928	0.00267130849513506	0.00133499584915973
12834	ENSMUSG00000066538.5	Gm6254	processed_pseudogene	chr14	122117938	122119009	+	0.0978245249803519	0.197096528937655	0.0657862719079689	0.263015372694771
12835	ENSMUSG00000066551.12	Hmgb1	protein_coding	chr5	149046702	149184489	-	0.0894203356736508	0.130359704083923	0.0596572584852034	0.0555390840662813
12836	ENSMUSG00000066553.5	Gm6969	processed_pseudogene	chr12	24638669	24639010	-	14.1332054184223	15.7009375407443	15.4964290058874	16.5902152643255
12837	ENSMUSG00000066554.6	Gm10167	processed_pseudogene	chr5	148182899	148184377	-	13.0998026006301	13.9835368399637	9.66123480057923	10.6888255174253
12838	ENSMUSG00000066568.12	Lsm14a	protein_coding	chr7	34344646	34393315	-	3.40041497985885	3.08497877614685	3.21819078069131	3.27448302505318
12839	ENSMUSG00000066571.13	4931406P16Rik	protein_coding	chr7	34236707	34313551	-	1.15508302704638	0.728204432294164	1.66536846388356	1.68287619293195
12840	ENSMUSG00000066592.3	Gm7589	processed_pseudogene	chr9	59145677	59146210	-	0.471760148235453	0.900095439588218	0.837201280209668	0.616581066007722
12841	ENSMUSG00000066595.9	Flvcr1	protein_coding	chr1	191005847	191026158	-	0.878972935339188	1.43516630489388	0.483335247488483	0.562842667536558
12842	ENSMUSG00000066607.5	Insyn1	protein_coding	chr9	58488603	58499780	+	0.404944695550768	0.260972111062643	0.374022943067352	0.426343989320988
12843	ENSMUSG00000066613.14	Zfp932	protein_coding	chr5	109996521	110010411	+	0.380159203686064	0.462826612572136	0.397346240584525	0.398840374015116
12844	ENSMUSG00000066621.12	Tecpr1	protein_coding	chr5	144194442	144223615	-	2.78328596122499	1.42019281776961	3.80546736740486	3.57748419668306
12845	ENSMUSG00000066637.2	Ttc32	protein_coding	chr12	9029997	9041988	+	0.957618152066856	0.660952744628855	1.06548413766182	1.04342482136047
12846	ENSMUSG00000066640.11	Fbxl18	protein_coding	chr5	142866946	142895421	-	1.87721467261699	1.06952011178918	1.9126720332216	1.85484721788476
12847	ENSMUSG00000066643.12	Wdr35	protein_coding	chr12	8973892	9028847	+	0.549063398801557	0.819910866066871	0.626085872790961	0.635174587086586
12848	ENSMUSG00000066647.8	Gm5113	transcribed_unprocessed_pseudogene	chr7	30169875	30182324	+	0.513372483050154	0.243555746965964	0.556533153344666	0.584543162023662
12849	ENSMUSG00000066652.5	Lefty2	protein_coding	chr1	180893108	180899103	+	0.0139809929946898	0.00320100663419864	0.00391754780169223	0.031324933461896
12850	ENSMUSG00000066682.11	Pilrb2	protein_coding	chr5	137865827	137871815	-	0.248452728925549	0.112166201907269	0.223561263703283	0.14112698605015
12851	ENSMUSG00000066684.10	Pilrb1	protein_coding	chr5	137852147	137858106	-	0.766567358394448	0.28339034400702	0.228590459158652	0.212720689495292
12852	ENSMUSG00000066705.7	Fxyd6	protein_coding	chr9	45370185	45396159	+	0.00968076380262941	0.00664935369785891	0.00904200318439397	0.00813379141129878
12853	ENSMUSG00000066724.3	Gm10175	transcribed_processed_pseudogene	chr7	23946646	23947290	-	0.422984739534608	0.327780097037623	0.291747814548384	0.801911000444382
12854	ENSMUSG00000066735.8	Vkorc1l1	protein_coding	chr5	129941970	129986692	+	1.27583243329692	1.14611562264808	0.983603469439077	1.06395164170582
12855	ENSMUSG00000066749.3	Olfr877	protein_coding	chr9	37854269	37857320	+	0.0549433320243628	0.144664306704844	0.269419687804022	0.115408662797484
12856	ENSMUSG00000066755.2	Tnfsf18	protein_coding	chr1	161494655	161505290	+	0.0689600812202819	0.0108265358375294	1.00258649537375	0.761501842453019
12857	ENSMUSG00000066771.2	Gm5614	processed_pseudogene	chr9	35281518	35281835	-	0.0661009881728434	0.0605363872934411	0.222262136319983	0.0740508580851996
12858	ENSMUSG00000066798.3	Zbtb6	protein_coding	chr2	37425500	37443171	-	2.53639490370906	1.90043352674079	2.6222219606909	2.88528057338317
12859	ENSMUSG00000066800.11	Rnasel	protein_coding	chr1	153749426	153764221	+	0.664240095614812	0.54476611045953	0.96196915424899	0.852017811489385
12860	ENSMUSG00000066807.2	Gm10179	processed_pseudogene	chr7	12085925	12086612	-	2.40955902010556	2.82124237550815	2.39301155018944	2.46016999262969
12861	ENSMUSG00000066829.7	Zfp810	protein_coding	chr9	22276748	22307648	-	0.415689647984955	0.224194257368916	0.399788922699748	0.454288833779254
12862	ENSMUSG00000066838.7	Zfp772	protein_coding	chr7	7202117	7209998	-	0.614183106323158	0.547869283555981	0.512566963613364	0.556992871010347
12863	ENSMUSG00000066839.12	Ecsit	protein_coding	chr9	22072246	22085438	-	1.08963410324764	1.61177672281679	0.963141540137158	1.01249055680729
12864	ENSMUSG00000066842.18	Hmcn1	protein_coding	chr1	150562524	150993435	-	0.0093364303630029	0.00921846320425403	0.014661155204063	0.0128562343385756
12865	ENSMUSG00000066877.11	Nck2	protein_coding	chr1	43444579	43570515	+	0.313804384695341	0.265292295595288	0.342207611767492	0.353222757707492
12866	ENSMUSG00000066878.5	Gm10184	protein_coding	chr17	89908462	89910449	-	0.706552032110227	0.898174752792117	0.342770645728838	0.460740190491859
12867	ENSMUSG00000066880.15	Zfp617	protein_coding	chr8	71908635	71934629	+	0.567501166752217	0.35140634575217	0.468015392738827	0.492167288493095
12868	ENSMUSG00000066892.14	Fbxl12	protein_coding	chr9	20618118	20644767	-	0.636900098808248	0.271478971408002	0.697987679250507	0.737282454309277
